sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:25:00 +0000,2025-09-10 13:30:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:30:00 +0000,2025-09-10 13:35:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:35:00 +0000,2025-09-10 13:40:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:40:00 +0000,2025-09-10 13:45:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 13:50:00 +0000,2025-09-10 13:55:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:00:00 +0000,2025-09-10 14:05:00 +0000,min,1.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:10:00 +0000,2025-09-10 14:15:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:15:00 +0000,2025-09-10 14:20:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:20:00 +0000,2025-09-10 14:25:00 +0000,min,4.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:25:00 +0000,2025-09-10 14:30:00 +0000,min,2.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:30:00 +0000,2025-09-10 14:35:00 +0000,min,3.0
HKQuantityTypeIdentifierAppleStandTime,Teja’s Apple Watch,2964.0.8,"Watch6,15",,2025-09-10 14:35:00 +0000,2025-09-10 14:40:00 +0000,min,2.0
