sep=,
type,sourceName,sourceVersion,productType,device,startDate,endDate,unit,value
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 16:43:38 +0000,2025-09-09 16:44:09 +0000,Cal,0.633
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 16:44:09 +0000,2025-09-09 16:59:09 +0000,Cal,18.503999999999998
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 16:59:09 +0000,2025-09-09 17:14:10 +0000,Cal,18.503999999999998
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 17:14:10 +0000,2025-09-09 17:14:30 +0000,Cal,0.422
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 17:14:30 +0000,2025-09-09 17:29:20 +0000,Cal,17.628000000000004
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 17:29:20 +0000,2025-09-09 17:44:20 +0000,Cal,18.166000000000004
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 17:44:20 +0000,2025-09-09 17:59:20 +0000,Cal,16.845000000000006
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 17:59:20 +0000,2025-09-09 18:14:10 +0000,Cal,17.22500000000001
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 18:14:10 +0000,2025-09-09 18:29:01 +0000,Cal,17.024000000000008
HKQuantityTypeIdentifierBasalEnergyBurned,Teja’s Apple Watch,11.6,"Watch6,15","<<HKDevice: 0x1120f1860>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch6,15, software:11.6, creation date:2025-08-02 13:42:36 +0000>",2025-09-09 18:29:01 +0000,2025-09-09 18:44:01 +0000,Cal,17.13800000000001
